datetime,symbol,open,high,low,close,volume
2024-01-15 00:00:00,BINANCE:SOLUSDT,96.32,96.68,95.31,95.77,125563.87
2024-01-15 00:30:00,BINANCE:SOLUSDT,95.77,97.44,95.52,97.26,130977.21
2024-01-15 01:00:00,BINANCE:SOLUSDT,97.26,97.71,96.85,96.97,90532.92
2024-01-15 01:30:00,BINANCE:SOLUSDT,96.96,97.28,96.06,96.67,89013.98
2024-01-15 02:00:00,BINANCE:SOLUSDT,96.66,96.83,94.44,94.9,189203.11
2024-01-15 02:30:00,BINANCE:SOLUSDT,94.9,95.28,93.62,93.81,213670.09
2024-01-15 03:00:00,BINANCE:SOLUSDT,93.81,95.86,93.81,95.45,142259.54
2024-01-15 03:30:00,BINANCE:SOLUSDT,95.44,96.18,95.15,95.73,98965.34
2024-01-15 04:00:00,BINANCE:SOLUSDT,95.72,96.16,95.28,95.54,67394.67
2024-01-15 04:30:00,BINANCE:SOLUSDT,95.52,96.29,95.41,95.72,67059.06
2024-01-15 05:00:00,BINANCE:SOLUSDT,95.73,96.11,95.51,95.95,39506.07
2024-01-15 05:30:00,BINANCE:SOLUSDT,95.94,96.77,95.76,96.66,62928.05
2024-01-15 06:00:00,BINANCE:SOLUSDT,96.65,96.96,96.26,96.62,68884.76
2024-01-15 06:30:00,BINANCE:SOLUSDT,96.61,96.63,95.63,95.9,67605.81
2024-01-15 07:00:00,BINANCE:SOLUSDT,95.9,96.01,95.59,95.76,63107.66
2024-01-15 07:30:00,BINANCE:SOLUSDT,95.76,96.33,95.26,96.2,66214.97
2024-01-15 08:00:00,BINANCE:SOLUSDT,96.2,96.82,95.59,95.79,118251.26
2024-01-15 08:30:00,BINANCE:SOLUSDT,95.77,96.09,95.56,95.99,43491.5
2024-01-15 09:00:00,BINANCE:SOLUSDT,95.98,96.36,95.51,95.74,59272.44
2024-01-15 09:30:00,BINANCE:SOLUSDT,95.73,95.92,95.42,95.76,35677.94
2024-01-15 10:00:00,BINANCE:SOLUSDT,95.75,95.98,95.3,95.51,59446.44
2024-01-15 10:30:00,BINANCE:SOLUSDT,95.51,95.81,94.89,95.59,76849.67
2024-01-15 11:00:00,BINANCE:SOLUSDT,95.58,95.69,94.99,95.14,66474.54
2024-01-15 11:30:00,BINANCE:SOLUSDT,95.14,95.68,94.78,94.94,63514.05
2024-01-15 12:00:00,BINANCE:SOLUSDT,94.93,95.06,94.41,94.96,64113.57
2024-01-15 12:30:00,BINANCE:SOLUSDT,94.95,95.93,94.8,95.65,55236.27
2024-01-15 13:00:00,BINANCE:SOLUSDT,95.65,95.98,95.3,95.32,50485.08
2024-01-15 13:30:00,BINANCE:SOLUSDT,95.31,95.95,95.08,95.44,73079.24
2024-01-15 14:00:00,BINANCE:SOLUSDT,95.43,95.57,94.84,95.2,54037.06
2024-01-15 14:30:00,BINANCE:SOLUSDT,95.2,95.53,94.89,95.52,71024.48
2024-01-15 15:00:00,BINANCE:SOLUSDT,95.51,95.63,95.04,95.46,66385.91
2024-01-15 15:30:00,BINANCE:SOLUSDT,95.46,95.51,94.52,95.02,73155.79
2024-01-15 16:00:00,BINANCE:SOLUSDT,95.02,95.39,94.63,95.32,51120.6
2024-01-15 16:30:00,BINANCE:SOLUSDT,95.32,95.79,94.99,95.5,63847.24
2024-01-15 17:00:00,BINANCE:SOLUSDT,95.5,95.6,94.47,94.76,95388.81
2024-01-15 17:30:00,BINANCE:SOLUSDT,94.73,95.0,93.04,93.62,204145.72
2024-01-15 18:00:00,BINANCE:SOLUSDT,93.62,94.5,93.5,94.1,131282.59
2024-01-15 18:30:00,BINANCE:SOLUSDT,94.1,94.28,92.97,93.51,100920.23
2024-01-15 19:00:00,BINANCE:SOLUSDT,93.5,94.24,93.26,94.06,75828.08
2024-01-15 19:30:00,BINANCE:SOLUSDT,94.05,94.87,93.88,94.45,71424.56
2024-01-15 20:00:00,BINANCE:SOLUSDT,94.44,95.19,94.44,95.01,74646.65
2024-01-15 20:30:00,BINANCE:SOLUSDT,95.0,95.52,94.97,95.23,76828.35
2024-01-15 21:00:00,BINANCE:SOLUSDT,95.22,96.4,95.22,96.33,97715.01
2024-01-15 21:30:00,BINANCE:SOLUSDT,96.34,96.82,95.41,95.6,163765.24
2024-01-15 22:00:00,BINANCE:SOLUSDT,95.59,96.44,95.37,96.12,82969.24
2024-01-15 22:30:00,BINANCE:SOLUSDT,96.11,96.14,95.61,96.01,53989.27
2024-01-15 23:00:00,BINANCE:SOLUSDT,96.02,96.5,95.94,95.98,40186.14
2024-01-15 23:30:00,BINANCE:SOLUSDT,95.98,96.02,95.02,95.28,72179.21
2024-01-16 00:00:00,BINANCE:SOLUSDT,95.27,95.3,94.52,94.6,76588.2
2024-01-16 00:30:00,BINANCE:SOLUSDT,94.6,94.95,94.48,94.55,49422.81
2024-01-16 01:00:00,BINANCE:SOLUSDT,94.55,94.79,93.1,94.27,121559.07
2024-01-16 01:30:00,BINANCE:SOLUSDT,94.27,94.74,93.94,94.21,45765.71
2024-01-16 02:00:00,BINANCE:SOLUSDT,94.22,94.44,93.89,94.28,51807.89
2024-01-16 02:30:00,BINANCE:SOLUSDT,94.27,94.65,94.2,94.36,30176.52
2024-01-16 03:00:00,BINANCE:SOLUSDT,94.35,95.13,94.34,95.0,58197.41
2024-01-16 03:30:00,BINANCE:SOLUSDT,95.0,95.06,94.69,94.89,25840.18
2024-01-16 04:00:00,BINANCE:SOLUSDT,94.89,95.93,94.87,95.51,132541.9
2024-01-16 04:30:00,BINANCE:SOLUSDT,95.52,95.94,95.1,95.54,59852.68
2024-01-16 05:00:00,BINANCE:SOLUSDT,95.55,96.13,95.29,96.1,53764.55
2024-01-16 05:30:00,BINANCE:SOLUSDT,96.11,96.24,95.14,95.47,53742.61
2024-01-16 06:00:00,BINANCE:SOLUSDT,95.47,96.14,95.41,95.81,41730.91
2024-01-16 06:30:00,BINANCE:SOLUSDT,95.82,96.2,95.44,96.19,52452.54
2024-01-16 07:00:00,BINANCE:SOLUSDT,96.19,96.3,95.81,96.1,51595.12
2024-01-16 07:30:00,BINANCE:SOLUSDT,96.1,96.18,95.69,95.77,34026.01
2024-01-16 08:00:00,BINANCE:SOLUSDT,95.77,96.22,95.68,96.06,22488.68
2024-01-16 08:30:00,BINANCE:SOLUSDT,96.07,96.45,95.4,95.46,53559.46
2024-01-16 09:00:00,BINANCE:SOLUSDT,95.46,95.8,95.29,95.61,39847.06
2024-01-16 09:30:00,BINANCE:SOLUSDT,95.61,95.84,95.48,95.81,27255.33
2024-01-16 10:00:00,BINANCE:SOLUSDT,95.8,96.56,95.8,96.41,69928.68
2024-01-16 10:30:00,BINANCE:SOLUSDT,96.4,98.22,96.37,97.73,265067.81
2024-01-16 11:00:00,BINANCE:SOLUSDT,97.73,98.29,96.98,97.5,219454.34
2024-01-16 11:30:00,BINANCE:SOLUSDT,97.51,98.13,97.51,97.71,75379.17
2024-01-16 12:00:00,BINANCE:SOLUSDT,97.7,97.95,97.18,97.88,90568.33
2024-01-16 12:30:00,BINANCE:SOLUSDT,97.88,98.16,97.28,97.42,76680.25
2024-01-16 13:00:00,BINANCE:SOLUSDT,97.41,97.55,96.64,96.75,67886.85
2024-01-16 13:30:00,BINANCE:SOLUSDT,96.76,96.95,96.47,96.84,62231.66
2024-01-16 14:00:00,BINANCE:SOLUSDT,96.84,97.4,96.57,96.69,65725.65
2024-01-16 14:30:00,BINANCE:SOLUSDT,96.69,96.89,96.27,96.7,55796.45
2024-01-16 15:00:00,BINANCE:SOLUSDT,96.7,97.34,96.62,97.21,65734.9
2024-01-16 15:30:00,BINANCE:SOLUSDT,97.21,97.28,96.7,97.11,56969.48
2024-01-16 16:00:00,BINANCE:SOLUSDT,97.12,97.19,96.39,96.6,62277.34
2024-01-16 16:30:00,BINANCE:SOLUSDT,96.6,96.62,95.52,95.92,91131.15
2024-01-16 17:00:00,BINANCE:SOLUSDT,95.91,96.33,95.7,96.12,53587.46
2024-01-16 17:30:00,BINANCE:SOLUSDT,96.13,96.55,94.16,96.06,315572.36
2024-01-16 18:00:00,BINANCE:SOLUSDT,96.06,97.2,95.75,96.89,173931.83
2024-01-16 18:30:00,BINANCE:SOLUSDT,96.89,97.74,96.85,97.25,160804.32
2024-01-16 19:00:00,BINANCE:SOLUSDT,97.25,97.85,96.81,97.12,94261.7
2024-01-16 19:30:00,BINANCE:SOLUSDT,97.13,97.43,96.6,97.11,75441.67
2024-01-16 20:00:00,BINANCE:SOLUSDT,97.11,97.12,96.39,96.77,59224.93
2024-01-16 20:30:00,BINANCE:SOLUSDT,96.76,97.2,96.54,97.03,38239.4
2024-01-16 21:00:00,BINANCE:SOLUSDT,97.03,97.13,96.5,96.56,34303.99
2024-01-16 21:30:00,BINANCE:SOLUSDT,96.57,96.76,96.1,96.64,44686.05
2024-01-16 22:00:00,BINANCE:SOLUSDT,96.64,97.1,96.41,96.78,42586.9
2024-01-16 22:30:00,BINANCE:SOLUSDT,96.79,96.88,96.34,96.78,39821.53
2024-01-16 23:00:00,BINANCE:SOLUSDT,96.78,97.35,96.71,96.75,55202.53
2024-01-16 23:30:00,BINANCE:SOLUSDT,96.76,97.27,96.73,97.15,49278.59
2024-01-17 00:00:00,BINANCE:SOLUSDT,97.15,97.89,97.1,97.82,98305.37
2024-01-17 00:30:00,BINANCE:SOLUSDT,97.82,98.55,97.52,98.36,132936.66
2024-01-17 01:00:00,BINANCE:SOLUSDT,98.36,98.73,98.0,98.56,105897.48
2024-01-17 01:30:00,BINANCE:SOLUSDT,98.57,98.62,98.01,98.14,54911.77
2024-01-17 02:00:00,BINANCE:SOLUSDT,98.15,98.35,97.63,97.77,64839.72
2024-01-17 02:30:00,BINANCE:SOLUSDT,97.76,97.85,97.42,97.61,42727.32
2024-01-17 03:00:00,BINANCE:SOLUSDT,97.6,98.0,97.31,97.71,55171.17
2024-01-17 03:30:00,BINANCE:SOLUSDT,97.71,99.15,97.71,98.56,114252.26
2024-01-17 04:00:00,BINANCE:SOLUSDT,98.56,100.37,98.24,100.18,191131.92
2024-01-17 04:30:00,BINANCE:SOLUSDT,100.18,100.93,99.3,99.37,196771.56
2024-01-17 05:00:00,BINANCE:SOLUSDT,99.37,99.55,98.78,99.15,83414.05
2024-01-17 05:30:00,BINANCE:SOLUSDT,99.15,101.09,99.02,100.65,186531.9
2024-01-17 06:00:00,BINANCE:SOLUSDT,100.66,100.72,99.8,100.05,74719.28
2024-01-17 06:30:00,BINANCE:SOLUSDT,100.05,100.26,99.55,99.96,78936.26
2024-01-17 07:00:00,BINANCE:SOLUSDT,99.96,100.36,99.31,99.38,71164.3
2024-01-17 07:30:00,BINANCE:SOLUSDT,99.38,99.78,99.07,99.36,73759.41
2024-01-17 08:00:00,BINANCE:SOLUSDT,99.36,99.63,99.09,99.52,54461.17
2024-01-17 08:30:00,BINANCE:SOLUSDT,99.53,99.66,97.9,97.98,141355.09
2024-01-17 09:00:00,BINANCE:SOLUSDT,97.98,98.71,97.8,98.35,97218.15
2024-01-17 09:30:00,BINANCE:SOLUSDT,98.36,98.92,98.27,98.45,40130.79
2024-01-17 10:00:00,BINANCE:SOLUSDT,98.46,98.83,98.08,98.32,45589.43
2024-01-17 10:30:00,BINANCE:SOLUSDT,98.32,98.47,97.09,97.32,151887.45
2024-01-17 11:00:00,BINANCE:SOLUSDT,97.32,97.6,96.5,97.57,111901.81
2024-01-17 11:30:00,BINANCE:SOLUSDT,97.58,97.95,97.21,97.93,65212.47
2024-01-17 12:00:00,BINANCE:SOLUSDT,97.94,98.81,97.88,98.7,104850.01
2024-01-17 12:30:00,BINANCE:SOLUSDT,98.7,99.56,98.38,99.15,102741.17
2024-01-17 13:00:00,BINANCE:SOLUSDT,99.15,100.88,98.9,100.72,168052.32
2024-01-17 13:30:00,BINANCE:SOLUSDT,100.71,102.17,100.71,101.91,431071.4
2024-01-17 14:00:00,BINANCE:SOLUSDT,101.92,102.67,101.29,102.44,246640.61
2024-01-17 14:30:00,BINANCE:SOLUSDT,102.45,102.8,100.93,102.02,214066.72
2024-01-17 15:00:00,BINANCE:SOLUSDT,102.01,102.16,100.63,101.23,173850.9
2024-01-17 15:30:00,BINANCE:SOLUSDT,101.23,102.47,100.86,102.35,161730.64
2024-01-17 16:00:00,BINANCE:SOLUSDT,102.36,102.75,101.21,101.71,161130.98
2024-01-17 16:30:00,BINANCE:SOLUSDT,101.72,102.04,100.82,101.1,122461.0
2024-01-17 17:00:00,BINANCE:SOLUSDT,101.1,101.3,100.03,100.75,195798.93
2024-01-17 17:30:00,BINANCE:SOLUSDT,100.75,102.38,99.66,101.34,292951.42
2024-01-17 18:00:00,BINANCE:SOLUSDT,101.34,102.19,100.04,100.63,220615.27
2024-01-17 18:30:00,BINANCE:SOLUSDT,100.64,100.77,99.15,99.38,247078.96
2024-01-17 19:00:00,BINANCE:SOLUSDT,99.37,99.54,98.3,98.86,308371.28
2024-01-17 19:30:00,BINANCE:SOLUSDT,98.87,99.38,98.49,98.71,153248.91
2024-01-17 20:00:00,BINANCE:SOLUSDT,98.71,98.75,97.25,98.56,213749.76
2024-01-17 20:30:00,BINANCE:SOLUSDT,98.55,99.39,98.3,99.11,113284.77
2024-01-17 21:00:00,BINANCE:SOLUSDT,99.12,99.53,98.52,99.24,134401.32
2024-01-17 21:30:00,BINANCE:SOLUSDT,99.23,100.44,98.65,100.31,114406.47
2024-01-17 22:00:00,BINANCE:SOLUSDT,100.32,100.99,99.72,100.91,100993.08
2024-01-17 22:30:00,BINANCE:SOLUSDT,100.9,101.3,100.32,100.79,180538.74
2024-01-17 23:00:00,BINANCE:SOLUSDT,100.79,101.08,100.3,100.66,98902.77
2024-01-17 23:30:00,BINANCE:SOLUSDT,100.67,101.86,100.65,101.24,159149.78
2024-01-18 00:00:00,BINANCE:SOLUSDT,101.24,101.8,100.78,101.34,87833.3
2024-01-18 00:30:00,BINANCE:SOLUSDT,101.33,102.19,101.23,101.91,126844.62
2024-01-18 01:00:00,BINANCE:SOLUSDT,101.93,102.06,100.0,100.5,128956.41
2024-01-18 01:30:00,BINANCE:SOLUSDT,100.49,101.56,100.29,101.2,81674.9
2024-01-18 02:00:00,BINANCE:SOLUSDT,101.2,101.84,100.36,101.36,111043.36
2024-01-18 02:30:00,BINANCE:SOLUSDT,101.36,102.35,101.21,102.1,142258.27
2024-01-18 03:00:00,BINANCE:SOLUSDT,102.1,103.59,101.31,101.41,306437.27
2024-01-18 03:30:00,BINANCE:SOLUSDT,101.4,101.43,100.65,100.94,95454.02
2024-01-18 04:00:00,BINANCE:SOLUSDT,100.94,101.25,100.12,100.48,85944.96
2024-01-18 04:30:00,BINANCE:SOLUSDT,100.47,100.61,99.54,100.31,95212.21
2024-01-18 05:00:00,BINANCE:SOLUSDT,100.31,100.93,99.88,100.74,67885.71
2024-01-18 05:30:00,BINANCE:SOLUSDT,100.74,101.29,100.49,100.97,83501.53
2024-01-18 06:00:00,BINANCE:SOLUSDT,100.97,101.12,99.88,99.96,81118.21
2024-01-18 06:30:00,BINANCE:SOLUSDT,99.96,100.38,99.7,99.91,71510.11
2024-01-18 07:00:00,BINANCE:SOLUSDT,99.91,100.49,99.78,100.0,53760.73
2024-01-18 07:30:00,BINANCE:SOLUSDT,100.0,100.43,99.75,99.99,60188.75
2024-01-18 08:00:00,BINANCE:SOLUSDT,99.99,100.68,99.86,100.58,51616.3
2024-01-18 08:30:00,BINANCE:SOLUSDT,100.58,100.82,99.94,100.7,73084.71
2024-01-18 09:00:00,BINANCE:SOLUSDT,100.71,101.25,100.59,100.98,69155.31
2024-01-18 09:30:00,BINANCE:SOLUSDT,100.98,101.48,100.69,101.33,61847.63
2024-01-18 10:00:00,BINANCE:SOLUSDT,101.34,101.5,99.46,100.42,462135.22
2024-01-18 10:30:00,BINANCE:SOLUSDT,100.42,101.0,100.26,100.76,67700.51
2024-01-18 11:00:00,BINANCE:SOLUSDT,100.75,101.27,100.51,101.06,69188.42
2024-01-18 11:30:00,BINANCE:SOLUSDT,101.05,101.1,100.49,100.69,47363.04
2024-01-18 12:00:00,BINANCE:SOLUSDT,100.7,100.84,100.28,100.79,52166.62
2024-01-18 12:30:00,BINANCE:SOLUSDT,100.79,101.0,99.82,99.97,79655.22
2024-01-18 13:00:00,BINANCE:SOLUSDT,99.96,100.41,99.8,100.05,59952.31
2024-01-18 13:30:00,BINANCE:SOLUSDT,100.05,100.15,98.27,98.49,223586.43
2024-01-18 14:00:00,BINANCE:SOLUSDT,98.49,98.98,98.41,98.81,89748.02
2024-01-18 14:30:00,BINANCE:SOLUSDT,98.81,99.06,98.45,98.96,85709.75
2024-01-18 15:00:00,BINANCE:SOLUSDT,98.95,98.96,97.85,98.57,102617.15
2024-01-18 15:30:00,BINANCE:SOLUSDT,98.58,98.92,98.26,98.56,54964.64
2024-01-18 16:00:00,BINANCE:SOLUSDT,98.58,98.59,97.87,97.93,83761.54
2024-01-18 16:30:00,BINANCE:SOLUSDT,97.92,99.21,97.76,98.69,111566.54
2024-01-18 17:00:00,BINANCE:SOLUSDT,98.69,99.2,98.43,99.13,68630.49
2024-01-18 17:30:00,BINANCE:SOLUSDT,99.13,99.25,98.61,99.19,60964.92
2024-01-18 18:00:00,BINANCE:SOLUSDT,99.18,99.22,98.28,98.42,54417.13
2024-01-18 18:30:00,BINANCE:SOLUSDT,98.44,98.69,98.06,98.25,47887.94
2024-01-18 19:00:00,BINANCE:SOLUSDT,98.25,98.26,97.11,97.14,160233.53
2024-01-18 19:30:00,BINANCE:SOLUSDT,97.15,97.32,94.44,95.69,542200.94
2024-01-18 20:00:00,BINANCE:SOLUSDT,95.69,96.06,94.48,95.87,306325.38
2024-01-18 20:30:00,BINANCE:SOLUSDT,95.86,96.04,94.17,95.51,265380.78
2024-01-18 21:00:00,BINANCE:SOLUSDT,95.51,95.64,93.59,94.6,245092.29
2024-01-18 21:30:00,BINANCE:SOLUSDT,94.61,95.31,94.45,94.86,128031.77
2024-01-18 22:00:00,BINANCE:SOLUSDT,94.87,95.13,93.9,94.6,112750.62
2024-01-18 22:30:00,BINANCE:SOLUSDT,94.6,94.72,91.41,92.36,409678.18
2024-01-18 23:00:00,BINANCE:SOLUSDT,92.37,93.43,92.21,92.71,189518.76
2024-01-18 23:30:00,BINANCE:SOLUSDT,92.72,94.76,92.6,93.81,251712.44
2024-01-19 00:00:00,BINANCE:SOLUSDT,93.82,94.5,93.31,94.07,128182.88
2024-01-19 00:30:00,BINANCE:SOLUSDT,94.07,94.45,93.75,94.14,98794.45
2024-01-19 01:00:00,BINANCE:SOLUSDT,94.13,94.35,93.86,94.06,79442.04
2024-01-19 01:30:00,BINANCE:SOLUSDT,94.05,94.88,93.88,94.66,80664.34
2024-01-19 02:00:00,BINANCE:SOLUSDT,94.66,94.8,94.08,94.66,77679.07
2024-01-19 02:30:00,BINANCE:SOLUSDT,94.66,94.66,94.22,94.4,62252.19
2024-01-19 03:00:00,BINANCE:SOLUSDT,94.39,94.79,93.66,93.71,80477.13
2024-01-19 03:30:00,BINANCE:SOLUSDT,93.72,94.73,93.6,94.1,58654.73
2024-01-19 04:00:00,BINANCE:SOLUSDT,94.1,94.12,92.88,93.12,134212.3
2024-01-19 04:30:00,BINANCE:SOLUSDT,93.12,93.83,92.82,93.53,83011.81
2024-01-19 05:00:00,BINANCE:SOLUSDT,93.53,93.76,92.81,92.91,58281.21
2024-01-19 05:30:00,BINANCE:SOLUSDT,92.91,93.02,92.35,92.55,130024.21
2024-01-19 06:00:00,BINANCE:SOLUSDT,92.54,92.85,91.58,91.81,133955.35
2024-01-19 06:30:00,BINANCE:SOLUSDT,91.82,93.27,91.47,93.09,157195.42
2024-01-19 07:00:00,BINANCE:SOLUSDT,93.09,93.6,92.85,93.37,63837.13
2024-01-19 07:30:00,BINANCE:SOLUSDT,93.38,94.0,93.31,93.78,55544.1
2024-01-19 08:00:00,BINANCE:SOLUSDT,93.78,94.42,93.44,94.1,68155.89
2024-01-19 08:30:00,BINANCE:SOLUSDT,94.1,94.32,93.75,94.06,37709.43
2024-01-19 09:00:00,BINANCE:SOLUSDT,94.07,94.5,93.93,94.26,44316.7
2024-01-19 09:30:00,BINANCE:SOLUSDT,94.25,95.2,94.21,95.05,127769.68
2024-01-19 10:00:00,BINANCE:SOLUSDT,95.05,95.39,94.6,94.77,81557.06
2024-01-19 10:30:00,BINANCE:SOLUSDT,94.77,94.92,94.29,94.48,51973.15
2024-01-19 11:00:00,BINANCE:SOLUSDT,94.49,94.61,93.83,94.0,70787.87
2024-01-19 11:30:00,BINANCE:SOLUSDT,94.0,94.79,93.91,94.6,47214.87
2024-01-19 12:00:00,BINANCE:SOLUSDT,94.6,95.07,94.39,94.43,69043.58
2024-01-19 12:30:00,BINANCE:SOLUSDT,94.43,94.72,94.06,94.57,43576.49
2024-01-19 13:00:00,BINANCE:SOLUSDT,94.56,95.47,94.43,94.9,85618.79
2024-01-19 13:30:00,BINANCE:SOLUSDT,94.9,95.06,94.64,95.02,48753.53
2024-01-19 14:00:00,BINANCE:SOLUSDT,95.01,95.21,94.74,94.85,52595.19
2024-01-19 14:30:00,BINANCE:SOLUSDT,94.85,95.09,94.38,94.78,55308.43
2024-01-19 15:00:00,BINANCE:SOLUSDT,94.78,94.78,94.0,94.19,82386.93
2024-01-19 15:30:00,BINANCE:SOLUSDT,94.19,94.62,93.82,94.21,67333.26
2024-01-19 16:00:00,BINANCE:SOLUSDT,94.2,94.77,93.73,94.55,100560.2
2024-01-19 16:30:00,BINANCE:SOLUSDT,94.56,94.65,93.92,94.22,83033.25
2024-01-19 17:00:00,BINANCE:SOLUSDT,94.23,94.3,92.81,92.91,144653.29
2024-01-19 17:30:00,BINANCE:SOLUSDT,92.91,93.27,92.3,92.69,216051.37
2024-01-19 18:00:00,BINANCE:SOLUSDT,92.69,92.84,90.71,91.0,351341.39
2024-01-19 18:30:00,BINANCE:SOLUSDT,91.0,91.77,90.82,91.2,213231.52
2024-01-19 19:00:00,BINANCE:SOLUSDT,91.21,91.26,88.88,89.43,494972.06
2024-01-19 19:30:00,BINANCE:SOLUSDT,89.4,89.59,87.04,88.42,513574.43
2024-01-19 20:00:00,BINANCE:SOLUSDT,88.41,89.94,88.06,89.67,299960.45
2024-01-19 20:30:00,BINANCE:SOLUSDT,89.68,91.46,89.37,91.42,298183.75
2024-01-19 21:00:00,BINANCE:SOLUSDT,91.41,92.63,90.68,92.42,234137.7
2024-01-19 21:30:00,BINANCE:SOLUSDT,92.43,93.56,91.77,93.12,349245.73
2024-01-19 22:00:00,BINANCE:SOLUSDT,93.11,94.0,92.6,93.65,188441.12
2024-01-19 22:30:00,BINANCE:SOLUSDT,93.64,94.73,93.57,94.12,178196.09
2024-01-19 23:00:00,BINANCE:SOLUSDT,94.12,94.95,93.26,93.79,191489.51
2024-01-19 23:30:00,BINANCE:SOLUSDT,93.79,94.31,92.71,93.0,133176.94
2024-01-20 00:00:00,BINANCE:SOLUSDT,92.99,93.39,92.74,92.91,111377.2
2024-01-20 00:30:00,BINANCE:SOLUSDT,92.92,93.78,92.91,93.6,64647.15
2024-01-20 01:00:00,BINANCE:SOLUSDT,93.6,93.66,92.82,93.29,59112.49
2024-01-20 01:30:00,BINANCE:SOLUSDT,93.29,93.73,92.95,93.44,31403.72
2024-01-20 02:00:00,BINANCE:SOLUSDT,93.45,93.91,93.09,93.3,63580.75
2024-01-20 02:30:00,BINANCE:SOLUSDT,93.3,93.7,93.06,93.62,47778.4
2024-01-20 03:00:00,BINANCE:SOLUSDT,93.62,93.67,92.57,93.31,68300.16
2024-01-20 03:30:00,BINANCE:SOLUSDT,93.32,93.38,92.04,92.13,81172.93
2024-01-20 04:00:00,BINANCE:SOLUSDT,92.13,93.33,92.06,93.17,52667.73
2024-01-20 04:30:00,BINANCE:SOLUSDT,93.19,94.27,93.17,93.85,93883.93
2024-01-20 05:00:00,BINANCE:SOLUSDT,93.85,93.96,93.11,93.23,50135.4
2024-01-20 05:30:00,BINANCE:SOLUSDT,93.23,93.85,93.15,93.46,48670.88
2024-01-20 06:00:00,BINANCE:SOLUSDT,93.45,93.54,93.12,93.27,34941.72
2024-01-20 06:30:00,BINANCE:SOLUSDT,93.28,93.74,93.14,93.58,41708.48
2024-01-20 07:00:00,BINANCE:SOLUSDT,93.59,93.69,93.02,93.28,39995.87
2024-01-20 07:30:00,BINANCE:SOLUSDT,93.29,93.54,93.01,93.06,30433.57
2024-01-20 08:00:00,BINANCE:SOLUSDT,93.05,93.1,92.49,92.91,54308.21
2024-01-20 08:30:00,BINANCE:SOLUSDT,92.92,92.94,92.4,92.6,41527.62
2024-01-20 09:00:00,BINANCE:SOLUSDT,92.6,93.02,92.45,92.79,40433.72
2024-01-20 09:30:00,BINANCE:SOLUSDT,92.8,92.92,91.94,92.42,104079.51
2024-01-20 10:00:00,BINANCE:SOLUSDT,92.42,92.58,92.29,92.52,48797.46
2024-01-20 10:30:00,BINANCE:SOLUSDT,92.52,92.63,91.68,91.9,106360.57
2024-01-20 11:00:00,BINANCE:SOLUSDT,91.89,92.24,91.55,91.61,85502.2
2024-01-20 11:30:00,BINANCE:SOLUSDT,91.62,92.02,91.4,91.83,65068.79
2024-01-20 12:00:00,BINANCE:SOLUSDT,91.83,92.17,91.7,91.84,85036.73
2024-01-20 12:30:00,BINANCE:SOLUSDT,91.83,91.96,91.1,91.33,83605.59
2024-01-20 13:00:00,BINANCE:SOLUSDT,91.32,92.23,91.27,92.06,56889.51
2024-01-20 13:30:00,BINANCE:SOLUSDT,92.06,92.33,91.85,91.95,50302.7
2024-01-20 14:00:00,BINANCE:SOLUSDT,91.95,92.01,91.49,91.94,40522.63
2024-01-20 14:30:00,BINANCE:SOLUSDT,91.94,92.23,91.8,91.98,42644.47
2024-01-20 15:00:00,BINANCE:SOLUSDT,91.98,92.25,91.81,92.02,42638.27
2024-01-20 15:30:00,BINANCE:SOLUSDT,92.01,92.21,91.56,91.92,57465.85
2024-01-20 16:00:00,BINANCE:SOLUSDT,91.92,92.23,91.76,92.01,43839.73
2024-01-20 16:30:00,BINANCE:SOLUSDT,92.01,92.11,91.85,92.06,33848.01
2024-01-20 17:00:00,BINANCE:SOLUSDT,92.05,92.09,91.0,91.37,73445.36
2024-01-20 17:30:00,BINANCE:SOLUSDT,91.37,91.56,91.07,91.11,60379.82
2024-01-20 18:00:00,BINANCE:SOLUSDT,91.11,91.39,90.2,91.35,144634.14
2024-01-20 18:30:00,BINANCE:SOLUSDT,91.35,91.59,90.84,90.84,42429.38
2024-01-20 19:00:00,BINANCE:SOLUSDT,90.84,91.42,90.72,91.37,45107.35
2024-01-20 19:30:00,BINANCE:SOLUSDT,91.37,91.37,90.8,91.05,66121.99
2024-01-20 20:00:00,BINANCE:SOLUSDT,91.05,91.85,91.0,91.65,62269.9
2024-01-20 20:30:00,BINANCE:SOLUSDT,91.64,92.54,91.02,92.08,91794.68
2024-01-20 21:00:00,BINANCE:SOLUSDT,92.08,92.32,91.85,92.12,57043.98
2024-01-20 21:30:00,BINANCE:SOLUSDT,92.12,92.58,91.85,92.15,47382.49
2024-01-20 22:00:00,BINANCE:SOLUSDT,92.14,92.5,92.09,92.38,28012.56
2024-01-20 22:30:00,BINANCE:SOLUSDT,92.38,92.45,91.78,92.01,39608.29
2024-01-20 23:00:00,BINANCE:SOLUSDT,92.02,92.55,91.78,92.45,45324.46
2024-01-20 23:30:00,BINANCE:SOLUSDT,92.45,93.09,92.37,92.75,75497.07
2024-01-21 00:00:00,BINANCE:SOLUSDT,92.76,93.44,92.71,92.8,105939.7
2024-01-21 00:30:00,BINANCE:SOLUSDT,92.8,93.07,92.63,92.68,41546.23
2024-01-21 01:00:00,BINANCE:SOLUSDT,92.68,93.2,92.68,92.97,48136.88
